,county_FIPS,state_FIPS,county,state,total_pop,pc_white,pc_black,pc_hispanic,pc_income_below_poverty_line,percent_income_spent_on_rent,pc_pub_trans_commuters,pc_emp_education_health_social,pc_emp_arts_entertainment_recreation_accommodation_food,pc_emp_transportation_warehousing_utilities,HPSA_Score,Jan_22,Jan_23,Jan_24,Jan_25,Jan_26,Jan_27,Jan_28,Jan_29,Jan_30,Jan_31,Feb_1,Feb_2,Feb_3,Feb_4,Feb_5,Feb_6,Feb_7,Feb_8,Feb_9,Feb_10,Feb_11,Feb_12,Feb_13,Feb_14,Feb_15,Feb_16,Feb_17,Feb_18,Feb_19,Feb_20,Feb_21,Feb_22,Feb_23,Feb_24,Feb_25,Feb_26,Feb_27,Feb_28,Feb_29,Mar_1,Mar_2,Mar_3,Mar_4,Mar_5,Mar_6,Mar_7,Mar_8,Mar_9,Mar_10,Mar_11,Mar_12,Mar_13,Mar_14,Mar_15,Mar_16,Mar_17,Mar_18,Mar_19,Mar_20,Mar_21,Mar_22,Mar_23,Mar_24,Mar_25,Mar_26,Mar_27,Mar_28,Mar_29,Mar_30,Mar_31,Apr_1,Apr_2,Apr_3,Apr_4,Apr_5,Apr_6,Apr_7,Apr_8,Apr_9,Apr_10,Apr_11,Apr_12,Apr_13,Apr_14,Apr_15,Apr_16,Apr_17,Apr_18,Apr_19,Apr_20,Apr_21,Apr_22,Apr_23,Apr_24,Apr_25,Apr_26,Apr_27,Apr_28,Apr_29,Apr_30,May_1,May_2,May_3,May_4,May_5,May_6,May_7,May_8,May_9,May_10,May_11,May_12
80,6047,6,Merced,California,269075,0.282478863,0.029872712,0.589032798,0.221722568,31.2,0.011106997,0.22567665,0.075566554,0.055301156,12.05357143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,4,7,7,9,9,10,10,16,16,16,29,29,34,40,40,59,64,65,69,74,78,82,82,87,90,90,92,94,100,102,102,105,110,116,118,125,134,140,142,146,146,152,155,163,163,163,173,177
81,6049,6,Modoc,California,8938,0.778921459,0.016670396,0.144551354,0.160550459,22.6,0,0.25152,0.1088,0.0368,12.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,6051,6,Mono,California,14174,0.651474531,0.002822069,0.272752928,0.102582193,24.6,0.188451317,0.119352501,0.387533221,0.033099783,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,4,6,8,11,13,13,13,18,18,19,19,19,19,19,20,20,21,21,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,26,26,26,26,26,26,26,26,26,27,28,29,29,29,32,32
83,6053,6,Monterey,California,433212,0.302941747,0.02448224,0.583058641,0.13549717,32.6,0.016538306,0.19800027,0.118546142,0.034784489,14.19230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,5,5,20,24,24,24,27,32,32,36,40,42,53,57,62,62,63,64,69,71,79,82,87,87,100,100,119,119,136,141,148,150,150,164,169,176,183,185,191,206,213,222,226,235,237,241,247,250,267,277,279,279,299
84,6055,6,Napa,California,140530,0.527709386,0.019668398,0.339336796,0.079470576,32,0.016420269,0.21212335,0.138330888,0.030132039,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,3,3,3,14,15,18,18,20,20,20,22,23,25,28,32,34,34,34,38,38,39,44,47,47,48,54,57,57,58,60,60,64,66,67,67,68,70,70,74,75,78,78,78,79,79,79,81
85,6057,6,Nevada,California,99092,0.852440157,0.006065071,0.093660437,0.112713438,33.3,0.008070467,0.229016787,0.105861465,0.042035602,7.913043478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,3,4,4,4,4,4,17,18,21,26,26,30,31,31,32,34,34,34,34,34,34,34,34,34,34,36,36,36,36,36,36,36,37,37,37,39,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
86,6059,6,Orange,California,3164182,0.409595908,0.01593208,0.34138207,0.11361641,33.5,0.019831707,0.192891484,0.109917818,0.034997614,12.28205128,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,5,5,6,6,13,14,17,22,29,42,53,65,78,95,125,152,187,256,321,403,431,464,502,606,656,711,786,834,882,931,1016,1079,1138,1221,1277,1283,1299,1376,1425,1501,1556,1636,1676,1691,1753,1827,1845,1969,2074,2126,2151,2252,2393,2537,2636,2743,2819,2873,3004,3092,3240,3380,3502,3557,3602
87,6061,6,Placer,California,380077,0.732430534,0.015438977,0.138124643,0.079702271,31.3,0.011458676,0.22974414,0.092228505,0.042088153,10.42857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,5,5,5,7,7,7,7,7,8,8,8,8,9,9,9,12,12,20,26,30,30,41,44,53,57,67,78,90,97,101,103,106,115,117,120,123,124,124,127,128,129,130,130,131,132,132,133,133,136,139,139,141,143,145,145,147,150,159,159,162,162,163,165,165,168,169,170,170
88,6063,6,Plumas,California,18699,0.832718327,0.010374886,0.087116958,0.114765495,29.6,0.005042463,0.242834395,0.123673036,0.060111465,12.54545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
89,6065,6,Riverside,California,2383286,0.35936434,0.060631834,0.484422348,0.145061902,34.7,0.012693058,0.207067906,0.115094836,0.06465303,11.88275862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,8,8,8,8,8,14,15,16,16,22,28,30,45,47,59,107,107,185,195,233,291,371,429,493,638,665,799,946,1016,1179,1280,1350,1431,1619,1751,1961,2105,2264,2457,2602,2638,2847,2960,3084,3218,3315,3409,3563,3643,3735,3942,4031,4079,4164,4180,4354,4454,4672,4756,4817,4992,5039,5189,5248
90,6067,6,Sacramento,California,1510023,0.451979871,0.095364773,0.22981438,0.15627709,32.6,0.02517423,0.223645409,0.095523593,0.054962035,13.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,17,29,32,33,40,40,45,53,53,53,88,88,113,113,164,164,164,224,224,314,341,390,390,442,462,525,580,613,653,699,707,739,816,853,879,896,914,925,940,954,971,987,1019,1025,1037,1045,1053,1068,1077,1090,1107,1117,1127,1133,1142,1153,1160,1165,1167,1173,1181
91,6069,6,San Benito,California,59416,0.349737444,0.00730443,0.593240878,0.091877609,29.5,0.005584267,0.198120079,0.082480663,0.046859283,8.307692308,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,5,5,5,5,5,6,6,7,9,9,14,14,14,17,21,23,23,23,23,23,30,31,33,34,35,35,35,38,39,41,42,44,44,44,44,45,46,47,47,47,47,48,50,50,51,51,51,51,52,53,53,54,55,55,55,56,58
92,6071,6,San Bernardino,California,2135413,0.291869535,0.079077911,0.528147482,0.168154825,34.5,0.014787632,0.220764537,0.091357914,0.096265834,16.71223022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,5,9,10,17,17,38,54,55,64,76,111,111,183,254,304,353,372,373,530,547,641,729,810,810,887,977,977,996,1032,1096,1219,1286,1406,1489,1578,1608,1666,1732,1751,1772,1827,1928,2058,2113,2182,2182,2182,2329,2432,2562,2629,2902,2964,3015,3078
93,6073,6,San Diego,California,3302833,0.458812177,0.047091694,0.335144102,0.122073989,33.4,0.029717623,0.21269961,0.119287125,0.040795435,10.5390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,8,8,39,53,58,75,89,120,148,194,230,242,297,341,417,488,519,603,734,849,966,1112,1209,1326,1404,1454,1530,1628,1693,1761,1804,1847,1930,2012,2087,2158,2213,2268,2325,2434,2491,2643,2826,2943,3043,3141,3314,3432,3564,3711,3842,3927,4020,4160,4319,4429,4662,4776,4926,5065,5161
94,6075,6,San Francisco,California,870044,0.406496683,0.050134246,0.152464703,0.106867009,25,0.33488364,0.183167049,0.117060743,0.041109313,14.16129032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,9,15,15,18,18,23,28,37,40,43,51,70,84,84,108,131,152,178,223,279,308,340,374,397,434,450,497,529,568,583,622,676,724,797,857,872,957,987,1013,1019,1058,1137,1157,1216,1231,1233,1302,1340,1354,1408,1424,1468,1490,1499,1523,1543,1602,1624,1728,1754,1806,1853,1891,1943,1954,1977
95,6077,6,San Joaquin,California,732212,0.324888147,0.06818517,0.411432754,0.156094137,32.7,0.014680419,0.202936738,0.07990272,0.082658776,12.61666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,9,9,14,17,25,31,41,51,60,71,83,93,108,121,136,151,161,178,185,191,203,212,233,237,245,257,260,273,309,335,364,369,398,410,418,446,456,472,487,495,507,523,527,529,540,543,557,560,570,574,578,579,581,597,605,612,621,629
96,6079,6,San Luis Obispo,California,281455,0.691314775,0.017452168,0.223843954,0.125430353,32.3,0.012190974,0.231280632,0.125496684,0.043576741,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,3,6,7,13,16,21,27,33,42,46,54,59,67,71,77,80,83,89,93,93,95,95,99,102,104,107,110,114,117,120,124,125,127,131,132,132,134,142,149,163,165,166,169,173,181,184,188,196,201,202,204,208,211,212,214,220,226,227
97,6081,6,San Mateo,California,765935,0.395656289,0.021983589,0.246759843,0.069701737,29.6,0.104390953,0.201258322,0.098858045,0.056021917,15.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,9,15,15,15,20,32,32,41,64,80,97,110,110,117,142,161,165,195,239,274,277,309,309,388,453,486,538,555,579,589,617,633,638,652,652,701,721,747,767,797,838,838,920,935,958,966,989,1019,1019,1080,1099,1136,1177,1197,1233,1233,1281,1315,1341,1341,1397,1425,1425,1464,1497
98,6083,6,Santa Barbara,California,443738,0.449265107,0.01776048,0.450851629,0.141998206,33.8,0.030252514,0.231427479,0.123423266,0.030365854,14.85714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,8,9,13,18,18,24,26,42,47,64,68,88,99,111,111,152,168,174,192,218,228,243,260,264,267,284,313,334,354,373,373,394,416,429,440,451,460,469,471,473,473,485,496,506,508,514,526,544,613,722,1032,1250,1308,1362,1371
99,6085,6,Santa Clara,California,1922200,0.320420352,0.023607845,0.257754136,0.077957549,28.8,0.041832431,0.188624297,0.081769013,0.028806964,10.4,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,4,4,5,5,7,7,9,13,13,18,20,24,31,40,49,53,70,85,111,134,180,223,255,290,337,390,442,504,543,581,655,724,801,875,937,978,1001,1079,1135,1189,1246,1286,1317,1359,1413,1453,1528,1595,1674,1715,1741,1779,1820,1843,1863,1899,1909,1921,1932,1934,1946,1987,2018,2040,2084,2105,2122,2134,2163,2179,2204,2231,2244,2255,2268,2281,2290,2307,2339,2341,2364
100,6087,6,Santa Cruz,California,273765,0.575457053,0.008616879,0.334871149,0.136719449,36.1,0.02842021,0.250763506,0.11368084,0.030058412,15.45454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,7,7,7,9,13,13,14,15,15,15,22,24,25,32,34,39,44,45,49,54,57,59,62,69,71,76,76,80,80,82,88,91,91,96,96,98,101,104,106,108,111,114,115,115,120,124,125,127,131,132,134,137,137,138,138,139,140,141,141,141,146
101,6089,6,Shasta,California,179085,0.80171427,0.011949633,0.098305274,0.168556831,33.8,0.006672008,0.263910377,0.100618853,0.042739529,13.96296296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,4,4,6,6,7,11,11,12,20,21,23,24,24,24,24,24,25,25,25,26,26,26,26,26,26,27,28,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,32,32
102,6091,6,Sierra,California,2930,0.876109215,0.002047782,0.110580205,0.08225256,32.2,0.003197442,0.208633094,0.083133493,0.104716227,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,6093,6,Siskiyou,California,43540,0.766881029,0.014216812,0.122553973,0.192328893,32.8,0.004484305,0.246756353,0.10367713,0.041315396,13.52173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
104,6095,6,Solano,California,438530,0.385081978,0.135680569,0.26088523,0.101308918,32,0.029618229,0.230799209,0.09561301,0.062862273,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,6,6,6,7,8,8,8,10,10,14,14,21,24,31,34,34,34,34,43,49,54,61,73,73,73,88,99,112,115,121,121,121,135,140,141,156,169,169,169,180,181,186,191,199,199,199,226,249,254,263,266,266,266,320,325,337,342,351,351,351,379,388
105,6097,6,Sonoma,California,501317,0.634801932,0.014346212,0.265271275,0.101161541,32.7,0.017966151,0.210333792,0.108483512,0.037060859,9.045454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,3,3,3,3,3,3,5,6,6,8,9,21,23,25,29,34,39,41,41,54,57,73,85,91,95,100,105,107,115,120,136,136,145,145,145,147,152,160,163,172,180,180,181,182,192,194,216,217,220,220,222,232,232,244,252,252,261,261,286,292,292,300,309,309,312
106,6099,6,Stanislaus,California,539301,0.426099711,0.026586266,0.456095946,0.159588059,32.4,0.008039293,0.213039024,0.081444466,0.062930275,11.35135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,4,5,5,5,5,8,10,11,12,17,23,29,31,33,39,44,50,58,65,71,81,90,95,103,116,121,131,146,163,177,187,206,221,226,232,236,251,258,264,286,294,312,324,339,374,380,400,411,428,433,461,476,488,496,501,508,517
107,6101,6,Sutter,California,95872,0.466966372,0.018702019,0.306179072,0.158346545,30,0.008741982,0.217592593,0.088738879,0.05578833,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,6,6,9,10,14,14,16,16,16,18,19,20,22,22,22,22,23,24,24,24,25,25,26,26,26,26,28,28,29,29,29,29,30,30,31,31,31,31,31,31,31,32,33,33,34,35
108,6103,6,Tehama,California,63373,0.687027599,0.006627428,0.246524545,0.212456409,33.3,0.003255718,0.209725943,0.109664125,0.053987224,14.22222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
109,6105,6,Trinity,California,12862,0.824677344,0.006764111,0.072306018,0.19367128,34.8,0.005254309,0.222362337,0.148171501,0.050021017,14.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6107,6,Tulare,California,460477,0.290170845,0.012747651,0.640963609,0.251447955,33,0.006917331,0.208146201,0.08317159,0.04365366,15.13043478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,3,5,7,11,12,12,16,17,18,20,24,29,35,43,45,59,74,81,107,116,135,157,168,187,203,227,227,264,296,352,372,382,397,411,422,436,441,453,472,491,504,532,578,626,640,680,720,743,757,858,916,969,1013,1079,1140,1159,1241
111,6109,6,Tuolumne,California,53932,0.804049544,0.016316843,0.121022769,0.124508641,31.1,0.005207836,0.230291448,0.157238414,0.055996178,12.11111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
112,6111,6,Ventura,California,848112,0.457841653,0.016126408,0.424492284,0.094395552,33.9,0.011782315,0.196134178,0.097043384,0.033432955,13.31578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,4,4,4,10,13,17,19,26,30,35,39,50,61,61,98,109,126,149,160,177,189,203,221,226,243,263,274,298,309,314,317,350,365,384,396,416,422,428,443,451,465,476,476,497,503,508,517,535,544,559,566,577,595,608,631,652,666,666,678,700
113,6113,6,Yolo,California,214977,0.471092256,0.024258409,0.315424441,0.188778334,33.4,0.04067821,0.291422762,0.104031877,0.047979954,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,4,5,5,6,6,6,8,10,11,11,16,16,16,24,25,28,33,37,37,37,50,56,67,71,75,88,93,101,102,116,125,126,126,137,142,146,151,155,157,158,161,161,162,163,164,169,171,171,171,172,172,172,172,172,173,174,177
114,6115,6,Yuba,California,75493,0.557468904,0.030996251,0.278039023,0.176148782,31.5,0.009705049,0.213718312,0.091248187,0.048870622,15.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,3,3,3,4,6,7,8,8,9,9,10,11,13,15,15,15,15,15,15,15,15,15,15,16,16,16,16,16,16,16,16,16,16,17,17,18,19,19,19,19,19,19,20,20,20,20,21,23
115,17001,17,Adams,Illinois,66427,0.91843678,0.040284824,0.015370256,0.118536137,27.6,0.005476755,0.258422818,0.080643673,0.052644534,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,8,9,1,22,24,25,25,26,27,27,29,29,29,29,29,29,29,29,32,32,32,33,40,40,40,40,40,40,40,40,40,40,41,41,41,41,41
116,17003,17,Alexander,Illinois,6532,0.622014697,0.332057563,0.01117575,0.297917942,23.3,0.020288548,0.208746619,0.178088368,0.101893598,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,6,6,6,6,7,7,8
117,17005,17,Bond,Illinois,16712,0.879906654,0.062410244,0.034585926,0.129727142,24.9,0.001871408,0.254377757,0.068974736,0.074588959,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,6,6,6,6,6,6,7,8,8,8,8,8,9,9
118,17007,17,Boone,Illinois,53606,0.734432713,0.020221617,0.213763385,0.108998993,26.9,0.002058412,0.168867485,0.086686345,0.067112009,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,7,7,7,7,11,13,13,16,18,21,29,30,33,35,41,54,60,71,76,79,81,89,98,113,129,138,144,146,155,168,177,185,193,206,244
119,17009,17,Brown,Illinois,6675,0.739026217,0.201198502,0.042846442,0.072209738,23,0.004493464,0.162173203,0.066993464,0.10375817,14.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,6,6,6,8,8,9,9
120,17011,17,Bureau,Illinois,33381,0.880201312,0.009106977,0.089721698,0.124382134,24.3,0.005302889,0.220600162,0.078545137,0.062574084,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,5,5,6,6,7,7,7,8,8,8,8,8,8,9,9,10,10,10,10,10,10,11,12,12,12,12,12,12,12,14,14,15
121,17013,17,Calhoun,Illinois,4858,0.969740634,0.003499382,0.011733224,0.123713462,27.7,0.013678554,0.24914509,0.105520274,0.039570103,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
122,17015,17,Carroll,Illinois,14562,0.932495536,0.011193517,0.035915396,0.109119626,24.6,0.009552691,0.218043973,0.053070508,0.052009098,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,6,6,7,7,7,7,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,11,11,12
