,ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location,state_name,county,total_pop,white_pop,black_pop,hispanic_pop,poverty,percent_income_spent_on_rent,employed_pop,commuters_by_public_transportation,employed_education_health_social,employed_arts_entertainment_recreation_accommodation_food,employed_transportation_warehousing_utilities
157,60608,17,04/19/2020,04/25/2020,177.0,575.0,214.0,695.0,489,1658,591,2003.9,0.4,0.3,4,14,4.8,16.9,82739,60608-17,POINT (-87.670366 41.849879),Illinois,"Cook County, DuPage County",79205.0,15148.0,13657.0,40146.0,15619.0,29.4,34418.0,9729.0,7627.0,6267.0,1531.0
158,60608,12,03/15/2020,03/21/2020,5.0,6.0,6.0,7.3,86,97,104,117.2,0.1,0.1,0,0,0.0,0.0,82739,60608-12,POINT (-87.670366 41.849879),Illinois,"Cook County, DuPage County",79205.0,15148.0,13657.0,40146.0,15619.0,29.4,34418.0,9729.0,7627.0,6267.0,1531.0
159,60608,13,03/22/2020,03/28/2020,59.0,65.0,71.0,78.6,200,297,242,359.0,0.3,0.2,0,0,0.0,0.0,82739,60608-13,POINT (-87.670366 41.849879),Illinois,"Cook County, DuPage County",79205.0,15148.0,13657.0,40146.0,15619.0,29.4,34418.0,9729.0,7627.0,6267.0,1531.0
160,60652,11,03/08/2020,03/14/2020,,,,,5,5,12,12.2,,,0,0,0.0,0.0,40959,60652-11,POINT (-87.714238 41.745398),Illinois,"Cook County, DuPage County",43907.0,4472.0,20590.0,17479.0,4979.0,39.5,20034.0,2744.0,4224.0,1719.0,2255.0
161,60652,15,04/05/2020,04/11/2020,75.0,162.0,183.0,395.5,134,435,327,1062.0,0.6,0.4,3,6,7.3,14.6,40959,60652-15,POINT (-87.714238 41.745398),Illinois,"Cook County, DuPage County",43907.0,4472.0,20590.0,17479.0,4979.0,39.5,20034.0,2744.0,4224.0,1719.0,2255.0
162,60652,10,03/01/2020,03/07/2020,,,,,0,0,0,0.0,,,0,0,0.0,0.0,40959,60652-10,POINT (-87.714238 41.745398),Illinois,"Cook County, DuPage County",43907.0,4472.0,20590.0,17479.0,4979.0,39.5,20034.0,2744.0,4224.0,1719.0,2255.0
163,60652,14,03/29/2020,04/04/2020,48.0,87.0,117.0,212.4,151,301,369,734.9,0.3,0.3,2,3,4.9,7.3,40959,60652-14,POINT (-87.714238 41.745398),Illinois,"Cook County, DuPage County",43907.0,4472.0,20590.0,17479.0,4979.0,39.5,20034.0,2744.0,4224.0,1719.0,2255.0
164,60652,18,04/26/2020,05/02/2020,125.0,429.0,305.0,1047.4,541,1508,1321,3681.7,0.2,0.3,2,12,4.9,29.3,40959,60652-18,POINT (-87.714238 41.745398),Illinois,"Cook County, DuPage County",43907.0,4472.0,20590.0,17479.0,4979.0,39.5,20034.0,2744.0,4224.0,1719.0,2255.0
165,60652,19,05/03/2020,05/09/2020,138.0,567.0,337.0,1384.3,365,1873,891,4572.9,0.4,0.3,0,12,0.0,29.3,40959,60652-19,POINT (-87.714238 41.745398),Illinois,"Cook County, DuPage County",43907.0,4472.0,20590.0,17479.0,4979.0,39.5,20034.0,2744.0,4224.0,1719.0,2255.0
166,60652,13,03/22/2020,03/28/2020,33.0,39.0,81.0,95.2,112,150,273,366.2,0.3,0.3,1,1,2.4,2.4,40959,60652-13,POINT (-87.714238 41.745398),Illinois,"Cook County, DuPage County",43907.0,4472.0,20590.0,17479.0,4979.0,39.5,20034.0,2744.0,4224.0,1719.0,2255.0
167,60652,17,04/19/2020,04/25/2020,81.0,304.0,198.0,742.2,318,967,776,2360.9,0.3,0.3,1,10,2.4,24.4,40959,60652-17,POINT (-87.714238 41.745398),Illinois,"Cook County, DuPage County",43907.0,4472.0,20590.0,17479.0,4979.0,39.5,20034.0,2744.0,4224.0,1719.0,2255.0
168,60652,12,03/15/2020,03/21/2020,6.0,6.0,15.0,14.6,33,38,81,92.8,0.2,0.2,0,0,0.0,0.0,40959,60652-12,POINT (-87.714238 41.745398),Illinois,"Cook County, DuPage County",43907.0,4472.0,20590.0,17479.0,4979.0,39.5,20034.0,2744.0,4224.0,1719.0,2255.0
169,60652,16,04/12/2020,04/18/2020,61.0,223.0,149.0,544.4,214,649,522,1584.5,0.3,0.3,3,9,7.3,22.0,40959,60652-16,POINT (-87.714238 41.745398),Illinois,"Cook County, DuPage County",43907.0,4472.0,20590.0,17479.0,4979.0,39.5,20034.0,2744.0,4224.0,1719.0,2255.0
170,60637,12,03/15/2020,03/21/2020,19.0,19.0,38.0,38.4,146,152,295,307.1,0.1,0.1,0,0,0.0,0.0,49503,60637-12,POINT (-87.604053 41.780991),Illinois,"Cook County, DuPage County",47454.0,6858.0,35951.0,1341.0,15974.0,39.0,16794.0,5478.0,6893.0,1724.0,1092.0
171,60637,17,04/19/2020,04/25/2020,72.0,306.0,145.0,618.1,522,1403,1054,2834.2,0.1,0.2,5,13,10.1,26.3,49503,60637-17,POINT (-87.604053 41.780991),Illinois,"Cook County, DuPage County",47454.0,6858.0,35951.0,1341.0,15974.0,39.0,16794.0,5478.0,6893.0,1724.0,1092.0
172,60637,13,03/22/2020,03/28/2020,28.0,47.0,57.0,94.9,153,305,309,616.1,0.2,0.2,0,0,0.0,0.0,49503,60637-13,POINT (-87.604053 41.780991),Illinois,"Cook County, DuPage County",47454.0,6858.0,35951.0,1341.0,15974.0,39.0,16794.0,5478.0,6893.0,1724.0,1092.0
173,60637,16,04/12/2020,04/18/2020,63.0,234.0,127.0,472.7,219,881,442,1779.7,0.3,0.3,4,8,8.1,16.2,49503,60637-16,POINT (-87.604053 41.780991),Illinois,"Cook County, DuPage County",47454.0,6858.0,35951.0,1341.0,15974.0,39.0,16794.0,5478.0,6893.0,1724.0,1092.0
174,60637,10,03/01/2020,03/07/2020,,,,,1,1,2,2.0,,,0,0,0.0,0.0,49503,60637-10,POINT (-87.604053 41.780991),Illinois,"Cook County, DuPage County",47454.0,6858.0,35951.0,1341.0,15974.0,39.0,16794.0,5478.0,6893.0,1724.0,1092.0
175,60637,15,04/05/2020,04/11/2020,68.0,171.0,137.0,345.4,186,662,376,1337.3,0.4,0.3,2,4,4.0,8.1,49503,60637-15,POINT (-87.604053 41.780991),Illinois,"Cook County, DuPage County",47454.0,6858.0,35951.0,1341.0,15974.0,39.0,16794.0,5478.0,6893.0,1724.0,1092.0
176,60637,19,05/03/2020,05/09/2020,61.0,412.0,123.0,832.3,436,2216,881,4476.5,0.1,0.2,0,14,0.0,28.3,49503,60637-19,POINT (-87.604053 41.780991),Illinois,"Cook County, DuPage County",47454.0,6858.0,35951.0,1341.0,15974.0,39.0,16794.0,5478.0,6893.0,1724.0,1092.0
177,60637,11,03/08/2020,03/14/2020,,,,,5,6,10,12.1,,,0,0,0.0,0.0,49503,60637-11,POINT (-87.604053 41.780991),Illinois,"Cook County, DuPage County",47454.0,6858.0,35951.0,1341.0,15974.0,39.0,16794.0,5478.0,6893.0,1724.0,1092.0
178,60637,18,04/26/2020,05/02/2020,45.0,351.0,91.0,709.0,377,1780,762,3595.7,0.1,0.2,1,14,2.0,28.3,49503,60637-18,POINT (-87.604053 41.780991),Illinois,"Cook County, DuPage County",47454.0,6858.0,35951.0,1341.0,15974.0,39.0,16794.0,5478.0,6893.0,1724.0,1092.0
179,60637,14,03/29/2020,04/04/2020,56.0,103.0,113.0,208.1,171,476,345,961.6,0.3,0.2,2,2,4.0,4.0,49503,60637-14,POINT (-87.604053 41.780991),Illinois,"Cook County, DuPage County",47454.0,6858.0,35951.0,1341.0,15974.0,39.0,16794.0,5478.0,6893.0,1724.0,1092.0
180,60642,18,04/26/2020,05/02/2020,32.0,94.0,173.0,508.7,112,477,606,2581.2,0.3,0.2,0,1,0.0,5.4,18480,60642-18,POINT (-87.657821 41.899935),Illinois,"Cook County, DuPage County",20201.0,12126.0,2045.0,4074.0,2231.0,24.5,14668.0,5533.0,2776.0,1493.0,482.0
181,60642,14,03/29/2020,04/04/2020,12.0,22.0,65.0,119.0,42,146,227,790.0,0.3,0.2,0,0,0.0,0.0,18480,60642-14,POINT (-87.657821 41.899935),Illinois,"Cook County, DuPage County",20201.0,12126.0,2045.0,4074.0,2231.0,24.5,14668.0,5533.0,2776.0,1493.0,482.0
182,60642,17,04/19/2020,04/25/2020,24.0,62.0,130.0,335.5,105,365,568,1975.1,0.2,0.2,0,1,0.0,5.4,18480,60642-17,POINT (-87.657821 41.899935),Illinois,"Cook County, DuPage County",20201.0,12126.0,2045.0,4074.0,2231.0,24.5,14668.0,5533.0,2776.0,1493.0,482.0
183,60642,13,03/22/2020,03/28/2020,7.0,10.0,38.0,54.1,65,104,352,562.8,0.1,0.1,0,0,0.0,0.0,18480,60642-13,POINT (-87.657821 41.899935),Illinois,"Cook County, DuPage County",20201.0,12126.0,2045.0,4074.0,2231.0,24.5,14668.0,5533.0,2776.0,1493.0,482.0
184,60642,12,03/15/2020,03/21/2020,,,,,35,39,189,211.0,,,0,0,0.0,0.0,18480,60642-12,POINT (-87.657821 41.899935),Illinois,"Cook County, DuPage County",20201.0,12126.0,2045.0,4074.0,2231.0,24.5,14668.0,5533.0,2776.0,1493.0,482.0
185,60642,16,04/12/2020,04/18/2020,1.0,38.0,5.0,205.6,69,260,373,1406.9,0.0,0.1,1,1,5.4,5.4,18480,60642-16,POINT (-87.657821 41.899935),Illinois,"Cook County, DuPage County",20201.0,12126.0,2045.0,4074.0,2231.0,24.5,14668.0,5533.0,2776.0,1493.0,482.0
186,60642,19,05/03/2020,05/09/2020,12.0,106.0,65.0,573.6,89,566,482,3062.8,0.1,0.2,2,3,10.8,16.2,18480,60642-19,POINT (-87.657821 41.899935),Illinois,"Cook County, DuPage County",20201.0,12126.0,2045.0,4074.0,2231.0,24.5,14668.0,5533.0,2776.0,1493.0,482.0
187,60642,11,03/08/2020,03/14/2020,,,,,3,4,16,21.6,,,0,0,0.0,0.0,18480,60642-11,POINT (-87.657821 41.899935),Illinois,"Cook County, DuPage County",20201.0,12126.0,2045.0,4074.0,2231.0,24.5,14668.0,5533.0,2776.0,1493.0,482.0
188,60642,15,04/05/2020,04/11/2020,15.0,37.0,81.0,200.2,45,191,244,1033.5,0.3,0.2,0,0,0.0,0.0,18480,60642-15,POINT (-87.657821 41.899935),Illinois,"Cook County, DuPage County",20201.0,12126.0,2045.0,4074.0,2231.0,24.5,14668.0,5533.0,2776.0,1493.0,482.0
189,60642,10,03/01/2020,03/07/2020,,,,,1,1,5,5.4,,,0,0,0.0,0.0,18480,60642-10,POINT (-87.657821 41.899935),Illinois,"Cook County, DuPage County",20201.0,12126.0,2045.0,4074.0,2231.0,24.5,14668.0,5533.0,2776.0,1493.0,482.0
190,60617,10,03/01/2020,03/07/2020,,,,,1,1,1,1.2,,,0,0,0.0,0.0,84155,60617-10,POINT (-87.556897 41.721257),Illinois,"Cook County, DuPage County",82534.0,5215.0,45695.0,31079.0,19210.0,34.4,31346.0,7611.0,7357.0,3524.0,3515.0
191,60617,14,03/29/2020,04/04/2020,101.0,183.0,120.0,217.5,254,602,302,715.3,0.4,0.3,7,10,8.3,11.9,84155,60617-14,POINT (-87.556897 41.721257),Illinois,"Cook County, DuPage County",82534.0,5215.0,45695.0,31079.0,19210.0,34.4,31346.0,7611.0,7357.0,3524.0,3515.0
192,60617,19,05/03/2020,05/09/2020,128.0,698.0,152.0,829.4,678,3186,806,3785.9,0.2,0.2,8,36,9.5,42.8,84155,60617-19,POINT (-87.556897 41.721257),Illinois,"Cook County, DuPage County",82534.0,5215.0,45695.0,31079.0,19210.0,34.4,31346.0,7611.0,7357.0,3524.0,3515.0
193,60617,13,03/22/2020,03/28/2020,67.0,82.0,80.0,97.4,214,348,254,413.5,0.3,0.2,3,3,3.6,3.6,84155,60617-13,POINT (-87.556897 41.721257),Illinois,"Cook County, DuPage County",82534.0,5215.0,45695.0,31079.0,19210.0,34.4,31346.0,7611.0,7357.0,3524.0,3515.0
194,60617,16,04/12/2020,04/18/2020,67.0,356.0,80.0,423.0,339,1213,403,1441.4,0.2,0.3,5,21,5.9,25.0,84155,60617-16,POINT (-87.556897 41.721257),Illinois,"Cook County, DuPage County",82534.0,5215.0,45695.0,31079.0,19210.0,34.4,31346.0,7611.0,7357.0,3524.0,3515.0
195,60617,12,03/15/2020,03/21/2020,14.0,15.0,17.0,17.8,123,134,146,159.2,0.1,0.1,0,0,0.0,0.0,84155,60617-12,POINT (-87.556897 41.721257),Illinois,"Cook County, DuPage County",82534.0,5215.0,45695.0,31079.0,19210.0,34.4,31346.0,7611.0,7357.0,3524.0,3515.0
196,60617,17,04/19/2020,04/25/2020,83.0,439.0,99.0,521.7,450,1663,535,1976.1,0.2,0.3,4,25,4.8,29.7,84155,60617-17,POINT (-87.556897 41.721257),Illinois,"Cook County, DuPage County",82534.0,5215.0,45695.0,31079.0,19210.0,34.4,31346.0,7611.0,7357.0,3524.0,3515.0
197,60617,15,04/05/2020,04/11/2020,106.0,289.0,126.0,343.4,272,874,323,1038.6,0.4,0.3,6,16,7.1,19.0,84155,60617-15,POINT (-87.556897 41.721257),Illinois,"Cook County, DuPage County",82534.0,5215.0,45695.0,31079.0,19210.0,34.4,31346.0,7611.0,7357.0,3524.0,3515.0
198,60617,11,03/08/2020,03/14/2020,,,,,10,11,12,13.1,,,0,0,0.0,0.0,84155,60617-11,POINT (-87.556897 41.721257),Illinois,"Cook County, DuPage County",82534.0,5215.0,45695.0,31079.0,19210.0,34.4,31346.0,7611.0,7357.0,3524.0,3515.0
199,60617,18,04/26/2020,05/02/2020,131.0,570.0,156.0,677.3,845,2508,1004,2980.2,0.2,0.2,3,28,3.6,33.3,84155,60617-18,POINT (-87.556897 41.721257),Illinois,"Cook County, DuPage County",82534.0,5215.0,45695.0,31079.0,19210.0,34.4,31346.0,7611.0,7357.0,3524.0,3515.0
200,60656,13,03/22/2020,03/28/2020,10.0,12.0,36.0,43.5,146,174,529,630.1,0.1,0.1,0,0,0.0,0.0,27613,60656-13,POINT (-87.817934 41.974566),Illinois,"Cook County, Cook County, DuPage County",27579.0,21053.0,325.0,3382.0,2247.0,27.3,14692.0,1896.0,2641.0,1314.0,2236.0
201,60656,17,04/19/2020,04/25/2020,28.0,119.0,101.0,431.0,141,741,511,2683.5,0.2,0.2,0,4,0.0,14.5,27613,60656-17,POINT (-87.817934 41.974566),Illinois,"Cook County, Cook County, DuPage County",27579.0,21053.0,325.0,3382.0,2247.0,27.3,14692.0,1896.0,2641.0,1314.0,2236.0
202,60656,19,05/03/2020,05/09/2020,25.0,173.0,90.0,626.5,133,1042,482,3773.6,0.2,0.2,0,5,0.0,18.1,27613,60656-19,POINT (-87.817934 41.974566),Illinois,"Cook County, Cook County, DuPage County",27579.0,21053.0,325.0,3382.0,2247.0,27.3,14692.0,1896.0,2641.0,1314.0,2236.0
203,60656,12,03/15/2020,03/21/2020,,,,,24,28,87,101.4,,,0,0,0.0,0.0,27613,60656-12,POINT (-87.817934 41.974566),Illinois,"Cook County, Cook County, DuPage County",27579.0,21053.0,325.0,3382.0,2247.0,27.3,14692.0,1896.0,2641.0,1314.0,2236.0
204,60656,16,04/12/2020,04/18/2020,26.0,91.0,94.0,329.6,110,600,398,2172.9,0.2,0.2,2,4,7.2,14.5,27613,60656-16,POINT (-87.817934 41.974566),Illinois,"Cook County, Cook County, DuPage County",27579.0,21053.0,325.0,3382.0,2247.0,27.3,14692.0,1896.0,2641.0,1314.0,2236.0
205,60656,10,03/01/2020,03/07/2020,,,,,0,0,0,0.0,,,0,0,0.0,0.0,27613,60656-10,POINT (-87.817934 41.974566),Illinois,"Cook County, Cook County, DuPage County",27579.0,21053.0,325.0,3382.0,2247.0,27.3,14692.0,1896.0,2641.0,1314.0,2236.0
206,60656,11,03/08/2020,03/14/2020,,,,,4,4,14,14.5,,,0,0,0.0,0.0,27613,60656-11,POINT (-87.817934 41.974566),Illinois,"Cook County, Cook County, DuPage County",27579.0,21053.0,325.0,3382.0,2247.0,27.3,14692.0,1896.0,2641.0,1314.0,2236.0
207,60656,15,04/05/2020,04/11/2020,30.0,65.0,109.0,235.4,177,490,641,1774.5,0.2,0.1,0,2,0.0,7.2,27613,60656-15,POINT (-87.817934 41.974566),Illinois,"Cook County, Cook County, DuPage County",27579.0,21053.0,325.0,3382.0,2247.0,27.3,14692.0,1896.0,2641.0,1314.0,2236.0
208,60656,14,03/29/2020,04/04/2020,23.0,35.0,83.0,126.8,139,313,503,1133.5,0.2,0.1,2,2,7.2,7.2,27613,60656-14,POINT (-87.817934 41.974566),Illinois,"Cook County, Cook County, DuPage County",27579.0,21053.0,325.0,3382.0,2247.0,27.3,14692.0,1896.0,2641.0,1314.0,2236.0
209,60656,18,04/26/2020,05/02/2020,29.0,148.0,105.0,536.0,168,909,608,3291.9,0.2,0.2,1,5,3.6,18.1,27613,60656-18,POINT (-87.817934 41.974566),Illinois,"Cook County, Cook County, DuPage County",27579.0,21053.0,325.0,3382.0,2247.0,27.3,14692.0,1896.0,2641.0,1314.0,2236.0
210,60707,12,03/15/2020,03/21/2020,,,,,12,15,28,34.9,,,0,0,0.0,0.0,42920,60707-12,POINT (-87.808283 41.921777),Illinois,"Cook County, Cook County, DuPage County",43019.0,20677.0,3367.0,16505.0,4472.0,39.7,21315.0,2389.0,4262.0,1837.0,1694.0
211,60707,17,04/19/2020,04/25/2020,3.0,38.0,7.0,88.5,111,386,259,899.3,0.0,0.1,0,2,0.0,4.7,42920,60707-17,POINT (-87.808283 41.921777),Illinois,"Cook County, Cook County, DuPage County",43019.0,20677.0,3367.0,16505.0,4472.0,39.7,21315.0,2389.0,4262.0,1837.0,1694.0
212,60707,13,03/22/2020,03/28/2020,11.0,12.0,26.0,28.0,49,64,114,149.1,0.2,0.2,1,1,2.3,2.3,42920,60707-13,POINT (-87.808283 41.921777),Illinois,"Cook County, Cook County, DuPage County",43019.0,20677.0,3367.0,16505.0,4472.0,39.7,21315.0,2389.0,4262.0,1837.0,1694.0
213,60707,16,04/12/2020,04/18/2020,4.0,35.0,9.0,81.5,86,275,200,640.7,0.0,0.1,1,2,2.3,4.7,42920,60707-16,POINT (-87.808283 41.921777),Illinois,"Cook County, Cook County, DuPage County",43019.0,20677.0,3367.0,16505.0,4472.0,39.7,21315.0,2389.0,4262.0,1837.0,1694.0
214,60707,14,03/29/2020,04/04/2020,10.0,22.0,23.0,51.3,51,115,119,267.9,0.2,0.2,0,1,0.0,2.3,42920,60707-14,POINT (-87.808283 41.921777),Illinois,"Cook County, Cook County, DuPage County",43019.0,20677.0,3367.0,16505.0,4472.0,39.7,21315.0,2389.0,4262.0,1837.0,1694.0
215,60707,19,05/03/2020,05/09/2020,3.0,48.0,7.0,111.8,187,676,436,1575.0,0.0,0.1,2,4,4.7,9.3,42920,60707-19,POINT (-87.808283 41.921777),Illinois,"Cook County, Cook County, DuPage County",43019.0,20677.0,3367.0,16505.0,4472.0,39.7,21315.0,2389.0,4262.0,1837.0,1694.0
216,60707,10,03/01/2020,03/07/2020,,,,,1,1,2,2.3,,,0,0,0.0,0.0,42920,60707-10,POINT (-87.808283 41.921777),Illinois,"Cook County, Cook County, DuPage County",43019.0,20677.0,3367.0,16505.0,4472.0,39.7,21315.0,2389.0,4262.0,1837.0,1694.0
217,60707,15,04/05/2020,04/11/2020,9.0,31.0,21.0,72.2,74,189,172,440.4,0.1,0.2,0,1,0.0,2.3,42920,60707-15,POINT (-87.808283 41.921777),Illinois,"Cook County, Cook County, DuPage County",43019.0,20677.0,3367.0,16505.0,4472.0,39.7,21315.0,2389.0,4262.0,1837.0,1694.0
218,60707,11,03/08/2020,03/14/2020,,,,,2,3,5,7.0,,,0,0,0.0,0.0,42920,60707-11,POINT (-87.808283 41.921777),Illinois,"Cook County, Cook County, DuPage County",43019.0,20677.0,3367.0,16505.0,4472.0,39.7,21315.0,2389.0,4262.0,1837.0,1694.0
219,60707,18,04/26/2020,05/02/2020,7.0,45.0,16.0,104.8,103,489,240,1139.3,0.1,0.1,0,2,0.0,4.7,42920,60707-18,POINT (-87.808283 41.921777),Illinois,"Cook County, Cook County, DuPage County",43019.0,20677.0,3367.0,16505.0,4472.0,39.7,21315.0,2389.0,4262.0,1837.0,1694.0
220,60611,15,04/05/2020,04/11/2020,9.0,64.0,31.0,222.9,62,357,216,1243.1,0.1,0.2,0,0,0.0,0.0,28718,60611-15,POINT (-87.620291 41.894734),Illinois,"Cook County, DuPage County",32426.0,23167.0,893.0,1701.0,3222.0,25.6,20684.0,4210.0,4651.0,1213.0,577.0
221,60611,10,03/01/2020,03/07/2020,,,,,2,2,7,7.0,,,0,0,0.0,0.0,28718,60611-10,POINT (-87.620291 41.894734),Illinois,"Cook County, DuPage County",32426.0,23167.0,893.0,1701.0,3222.0,25.6,20684.0,4210.0,4651.0,1213.0,577.0
222,60611,16,04/12/2020,04/18/2020,10.0,74.0,35.0,257.7,99,456,345,1587.9,0.1,0.2,0,0,0.0,0.0,28718,60611-16,POINT (-87.620291 41.894734),Illinois,"Cook County, DuPage County",32426.0,23167.0,893.0,1701.0,3222.0,25.6,20684.0,4210.0,4651.0,1213.0,577.0
223,60611,17,04/19/2020,04/25/2020,8.0,82.0,28.0,285.5,132,588,460,2047.5,0.1,0.1,1,1,3.5,3.5,28718,60611-17,POINT (-87.620291 41.894734),Illinois,"Cook County, DuPage County",32426.0,23167.0,893.0,1701.0,3222.0,25.6,20684.0,4210.0,4651.0,1213.0,577.0
224,60611,18,04/26/2020,05/02/2020,11.0,93.0,38.0,323.8,223,811,776,2824.0,0.0,0.1,0,1,0.0,3.5,28718,60611-18,POINT (-87.620291 41.894734),Illinois,"Cook County, DuPage County",32426.0,23167.0,893.0,1701.0,3222.0,25.6,20684.0,4210.0,4651.0,1213.0,577.0
225,60611,13,03/22/2020,03/28/2020,24.0,37.0,84.0,128.8,123,221,428,769.6,0.2,0.2,0,0,0.0,0.0,28718,60611-13,POINT (-87.620291 41.894734),Illinois,"Cook County, DuPage County",32426.0,23167.0,893.0,1701.0,3222.0,25.6,20684.0,4210.0,4651.0,1213.0,577.0
226,60611,12,03/15/2020,03/21/2020,13.0,13.0,45.0,45.3,86,98,300,341.2,0.2,0.1,0,0,0.0,0.0,28718,60611-12,POINT (-87.620291 41.894734),Illinois,"Cook County, DuPage County",32426.0,23167.0,893.0,1701.0,3222.0,25.6,20684.0,4210.0,4651.0,1213.0,577.0
227,60611,14,03/29/2020,04/04/2020,18.0,55.0,63.0,191.5,74,295,258,1027.2,0.2,0.2,0,0,0.0,0.0,28718,60611-14,POINT (-87.620291 41.894734),Illinois,"Cook County, DuPage County",32426.0,23167.0,893.0,1701.0,3222.0,25.6,20684.0,4210.0,4651.0,1213.0,577.0
228,60611,19,05/03/2020,05/09/2020,9.0,102.0,31.0,355.2,220,1031,766,3590.1,0.0,0.1,1,2,3.5,7.0,28718,60611-19,POINT (-87.620291 41.894734),Illinois,"Cook County, DuPage County",32426.0,23167.0,893.0,1701.0,3222.0,25.6,20684.0,4210.0,4651.0,1213.0,577.0
229,60611,11,03/08/2020,03/14/2020,,,,,10,12,35,41.8,,,0,0,0.0,0.0,28718,60611-11,POINT (-87.620291 41.894734),Illinois,"Cook County, DuPage County",32426.0,23167.0,893.0,1701.0,3222.0,25.6,20684.0,4210.0,4651.0,1213.0,577.0
230,60628,16,04/12/2020,04/18/2020,95.0,397.0,132.0,549.8,323,1193,447,1652.3,0.3,0.3,5,30,6.9,41.6,72202,60628-16,POINT (-87.621537 41.694192),Illinois,"Cook County, DuPage County",66724.0,1281.0,62192.0,2292.0,17576.0,42.1,24223.0,6204.0,6696.0,1695.0,2911.0
231,60628,10,03/01/2020,03/07/2020,,,,,1,1,1,1.4,,,0,0,0.0,0.0,72202,60628-10,POINT (-87.621537 41.694192),Illinois,"Cook County, DuPage County",66724.0,1281.0,62192.0,2292.0,17576.0,42.1,24223.0,6204.0,6696.0,1695.0,2911.0
232,60628,15,04/05/2020,04/11/2020,97.0,302.0,134.0,418.3,215,870,298,1205.0,0.5,0.3,16,25,22.2,34.6,72202,60628-15,POINT (-87.621537 41.694192),Illinois,"Cook County, DuPage County",66724.0,1281.0,62192.0,2292.0,17576.0,42.1,24223.0,6204.0,6696.0,1695.0,2911.0
233,60628,19,05/03/2020,05/09/2020,112.0,775.0,155.0,1073.4,516,2768,715,3833.7,0.2,0.3,11,60,15.2,83.1,72202,60628-19,POINT (-87.621537 41.694192),Illinois,"Cook County, DuPage County",66724.0,1281.0,62192.0,2292.0,17576.0,42.1,24223.0,6204.0,6696.0,1695.0,2911.0
234,60628,14,03/29/2020,04/04/2020,110.0,205.0,152.0,283.9,311,655,431,907.2,0.4,0.3,8,9,11.1,12.5,72202,60628-14,POINT (-87.621537 41.694192),Illinois,"Cook County, DuPage County",66724.0,1281.0,62192.0,2292.0,17576.0,42.1,24223.0,6204.0,6696.0,1695.0,2911.0
235,60628,11,03/08/2020,03/14/2020,,,,,6,7,8,9.7,,,0,0,0.0,0.0,72202,60628-11,POINT (-87.621537 41.694192),Illinois,"Cook County, DuPage County",66724.0,1281.0,62192.0,2292.0,17576.0,42.1,24223.0,6204.0,6696.0,1695.0,2911.0
236,60628,18,04/26/2020,05/02/2020,151.0,663.0,209.0,918.3,516,2252,715,3119.0,0.3,0.3,10,49,13.9,67.9,72202,60628-18,POINT (-87.621537 41.694192),Illinois,"Cook County, DuPage County",66724.0,1281.0,62192.0,2292.0,17576.0,42.1,24223.0,6204.0,6696.0,1695.0,2911.0
237,60628,12,03/15/2020,03/21/2020,15.0,16.0,21.0,22.2,111,118,154,163.4,0.1,0.1,0,0,0.0,0.0,72202,60628-12,POINT (-87.621537 41.694192),Illinois,"Cook County, DuPage County",66724.0,1281.0,62192.0,2292.0,17576.0,42.1,24223.0,6204.0,6696.0,1695.0,2911.0
238,60628,13,03/22/2020,03/28/2020,79.0,95.0,109.0,131.6,226,344,313,476.4,0.3,0.3,1,1,1.4,1.4,72202,60628-13,POINT (-87.621537 41.694192),Illinois,"Cook County, DuPage County",66724.0,1281.0,62192.0,2292.0,17576.0,42.1,24223.0,6204.0,6696.0,1695.0,2911.0
239,60628,17,04/19/2020,04/25/2020,115.0,512.0,159.0,709.1,543,1736,752,2404.4,0.2,0.3,9,39,12.5,54.0,72202,60628-17,POINT (-87.621537 41.694192),Illinois,"Cook County, DuPage County",66724.0,1281.0,62192.0,2292.0,17576.0,42.1,24223.0,6204.0,6696.0,1695.0,2911.0
240,60631,18,04/26/2020,05/02/2020,21.0,142.0,73.0,495.8,198,1095,691,3823.2,0.1,0.1,0,2,0.0,7.0,28641,60631-18,POINT (-87.813371 41.995019),Illinois,"Cook County, DuPage County",29529.0,24253.0,445.0,3152.0,1598.0,29.3,15390.0,1626.0,3636.0,1148.0,1078.0
241,60631,11,03/08/2020,03/14/2020,,,,,3,5,10,17.5,,,0,0,0.0,0.0,28641,60631-11,POINT (-87.813371 41.995019),Illinois,"Cook County, DuPage County",29529.0,24253.0,445.0,3152.0,1598.0,29.3,15390.0,1626.0,3636.0,1148.0,1078.0
242,60631,17,04/19/2020,04/25/2020,24.0,121.0,84.0,422.5,172,897,600,3131.9,0.1,0.1,0,2,0.0,7.0,28641,60631-17,POINT (-87.813371 41.995019),Illinois,"Cook County, DuPage County",29529.0,24253.0,445.0,3152.0,1598.0,29.3,15390.0,1626.0,3636.0,1148.0,1078.0
